time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone,x_cargo,y_cargo,xdot_cargo,ydot_cargo
9.17,49.05,-2,0.258294,27.9007,1.66,0.0156437,-0.769735,0.368264,26.4042,0.24557,-0.752847
9.18,49.05,-2,0.258451,27.893,1.64,0.0157766,-0.769454,0.370683,26.3967,0.238208,-0.752777
9.19,49.05,-2,0.25861,27.8853,1.62,0.0160623,-0.769149,0.373028,26.3891,0.230704,-0.75274
9.2,49.05,-2,0.258773,27.8776,1.6,0.0164975,-0.768822,0.375297,26.3816,0.223065,-0.752736
9.21,49.05,-2,0.258941,27.8699,1.58,0.0170786,-0.768472,0.377488,26.3741,0.215296,-0.752765
9.22,49.05,-2,0.259115,27.8622,1.56,0.0178017,-0.768099,0.379602,26.3666,0.207403,-0.752827
9.23,49.05,-2,0.259297,27.8545,1.54,0.0186631,-0.767704,0.381636,26.359,0.199391,-0.752921
9.24,49.05,-2,0.259489,27.8469,1.52,0.0196589,-0.767288,0.38359,26.3515,0.191265,-0.753046
9.25,49.05,-2,0.259691,27.8392,1.5,0.020785,-0.76685,0.385461,26.344,0.183033,-0.753201
9.26,49.05,-2,0.259905,27.8315,1.48,0.0220374,-0.766391,0.38725,26.3364,0.1747,-0.753386
9.27,49.05,-2,0.260132,27.8239,1.46,0.0234119,-0.765913,0.388955,26.3289,0.166272,-0.7536
9.28,49.05,-2,0.260374,27.8162,1.44,0.0249041,-0.765415,0.390575,26.3214,0.157756,-0.753841
9.29,49.05,-2,0.260631,27.8085,1.42,0.0265098,-0.7649,0.39211,26.3138,0.149159,-0.754108
9.3,49.05,-2,0.260904,27.8009,1.4,0.0282244,-0.764367,0.393558,26.3063,0.140486,-0.754399
9.31,49.05,-2,0.261195,27.7933,1.38,0.0300435,-0.763818,0.394919,26.2987,0.131745,-0.754713
9.32,49.05,-2,0.261505,27.7856,1.36,0.0319625,-0.763253,0.396193,26.2912,0.122942,-0.755049
9.33,49.05,-2,0.261835,27.778,1.34,0.0339768,-0.762675,0.397378,26.2836,0.114085,-0.755405
9.34,49.05,-2,0.262185,27.7704,1.32,0.0360816,-0.762084,0.398474,26.2761,0.10518,-0.755778
9.35,49.05,-2,0.262557,27.7628,1.3,0.0382724,-0.761482,0.399481,26.2685,0.096234,-0.756166
9.36,49.05,-2,0.262951,27.7551,1.28,0.0405442,-0.76087,0.400399,26.261,0.0872551,-0.756569
9.37,49.05,-2,0.263368,27.7475,1.26,0.0428922,-0.760249,0.401226,26.2534,0.07825,-0.756983
9.38,49.05,-2,0.263809,27.7399,1.24,0.0453116,-0.759621,0.401964,26.2458,0.069226,-0.757406
9.39,49.05,-2,0.264275,27.7323,1.22,0.0477975,-0.758987,0.402611,26.2382,0.0601903,-0.757837
9.4,49.05,-2,0.264765,27.7248,1.2,0.0503449,-0.758348,0.403167,26.2307,0.0511504,-0.758272
9.41,49.05,-2,0.265282,27.7172,1.18,0.052949,-0.757708,0.403634,26.2231,0.0421137,-0.75871
9.42,49.05,-2,0.265824,27.7096,1.16,0.0556046,-0.757066,0.40401,26.2155,0.0330875,-0.759148
9.43,49.05,-2,0.266394,27.702,1.14,0.0583069,-0.756424,0.404296,26.2079,0.0240794,-0.759585
9.44,49.05,-2,0.266991,27.6945,1.12,0.0610509,-0.755784,0.404491,26.2003,0.0150969,-0.760016
9.45,49.05,-2,0.267615,27.6869,1.1,0.0638315,-0.755148,0.404598,26.1927,0.00614728,-0.760441
9.46,49.05,-2,0.268267,27.6794,1.08,0.0666438,-0.754518,0.404614,26.1851,-0.00276181,-0.760856
9.47,49.05,-2,0.268948,27.6718,1.06,0.0694826,-0.753893,0.404542,26.1775,-0.0116229,-0.76126
9.48,49.05,-2,0.269657,27.6643,1.04,0.0723431,-0.753278,0.404382,26.1699,-0.0204286,-0.76165
9.49,49.05,-2,0.270395,27.6568,1.02,0.0752203,-0.752671,0.404134,26.1622,-0.0291714,-0.762024
9.5,49.05,-2,0.271162,27.6492,1,0.0781091,-0.752076,0.403799,26.1546,-0.0378439,-0.762379
9.51,49.05,-2,0.271957,27.6417,0.98,0.0810047,-0.751494,0.403377,26.147,-0.0464386,-0.762713
9.52,49.05,-2,0.272782,27.6342,0.96,0.0839021,-0.750926,0.40287,26.1394,-0.0549483,-0.763026
9.53,49.05,-2,0.273635,27.6267,0.94,0.0867964,-0.750373,0.402279,26.1317,-0.0633655,-0.763313
9.54,49.05,-2,0.274518,27.6192,0.92,0.0896827,-0.749837,0.401604,26.1241,-0.0716831,-0.763573
9.55,49.05,-2,0.275429,27.6117,0.9,0.0925563,-0.749319,0.400846,26.1165,-0.0798938,-0.763806
9.56,49.05,-2,0.276369,27.6042,0.88,0.0954123,-0.74882,0.400006,26.1088,-0.0879905,-0.764008
9.57,49.05,-2,0.277337,27.5967,0.86,0.0982461,-0.748341,0.399086,26.1012,-0.0959661,-0.764178
9.58,49.05,-2,0.278333,27.5892,0.84,0.101053,-0.747883,0.398087,26.0935,-0.103814,-0.764314
9.59,49.05,-2,0.279358,27.5818,0.82,0.103828,-0.747448,0.39701,26.0859,-0.111526,-0.764416
9.6,49.05,-2,0.28041,27.5743,0.8,0.106567,-0.747035,0.395857,26.0783,-0.119097,-0.764482
9.61,49.05,-2,0.281489,27.5668,0.78,0.109266,-0.746646,0.394629,26.0706,-0.126519,-0.764511
9.62,49.05,-2,0.282595,27.5594,0.76,0.111919,-0.746282,0.393327,26.063,-0.133787,-0.764501
9.63,49.05,-2,0.283727,27.5519,0.74,0.114523,-0.745943,0.391954,26.0553,-0.140892,-0.764453
9.64,49.05,-2,0.284885,27.5444,0.72,0.117074,-0.745629,0.39051,26.0477,-0.14783,-0.764364
9.65,49.05,-2,0.286069,27.537,0.7,0.119567,-0.745341,0.388998,26.04,-0.154594,-0.764236
9.66,49.05,-2,0.287277,27.5295,0.68,0.121997,-0.74508,0.387419,26.0324,-0.161178,-0.764066
9.67,49.05,-2,0.288508,27.5221,0.66,0.124362,-0.744845,0.385775,26.0248,-0.167575,-0.763856
9.68,49.05,-2,0.289764,27.5146,0.64,0.126658,-0.744636,0.384068,26.0171,-0.173781,-0.763605
9.69,49.05,-2,0.291041,27.5072,0.62,0.128879,-0.744454,0.3823,26.0095,-0.179789,-0.763313
9.7,49.05,-2,0.292341,27.4998,0.6,0.131024,-0.744298,0.380472,26.0019,-0.185595,-0.76298
9.71,49.05,-2,0.293662,27.4923,0.58,0.133088,-0.744168,0.378588,25.9942,-0.191192,-0.762606
9.72,49.05,-2,0.295002,27.4849,0.56,0.135068,-0.744064,0.376649,25.9866,-0.196576,-0.762193
9.73,49.05,-2,0.296363,27.4774,0.54,0.136961,-0.743986,0.374658,25.979,-0.201742,-0.761741
9.74,49.05,-2,0.297741,27.47,0.52,0.138762,-0.743932,0.372615,25.9714,-0.206685,-0.76125
9.75,49.05,-2,0.299138,27.4625,0.5,0.140471,-0.743903,0.370525,25.9638,-0.211401,-0.760722
9.76,49.05,-2,0.30055,27.4551,0.48,0.142083,-0.743897,0.368388,25.9562,-0.215886,-0.760158
9.77,49.05,-2,0.301979,27.4477,0.46,0.143595,-0.743913,0.366208,25.9486,-0.220134,-0.759559
9.78,49.05,-2,0.303422,27.4402,0.44,0.145006,-0.743952,0.363986,25.941,-0.224143,-0.758927
9.79,49.05,-2,0.304879,27.4328,0.42,0.146313,-0.744011,0.361726,25.9334,-0.22791,-0.758263
9.8,49.05,-2,0.306348,27.4254,0.4,0.147513,-0.74409,0.359429,25.9258,-0.231429,-0.757568
9.81,49.05,-2,0.307829,27.4179,0.38,0.148604,-0.744188,0.357098,25.9182,-0.234699,-0.756845
9.82,49.05,-2,0.30932,27.4105,0.36,0.149585,-0.744303,0.354735,25.9107,-0.237717,-0.756096
9.83,49.05,-2,0.31082,27.403,0.34,0.150453,-0.744434,0.352344,25.9031,-0.24048,-0.755322
9.84,49.05,-2,0.312328,27.3956,0.32,0.151207,-0.744579,0.349927,25.8956,-0.242984,-0.754526
9.85,49.05,-2,0.313844,27.3881,0.3,0.151845,-0.744738,0.347485,25.888,-0.24523,-0.753709
9.86,49.05,-2,0.315365,27.3807,0.28,0.152366,-0.744909,0.345023,25.8805,-0.247213,-0.752874
9.87,49.05,-2,0.316891,27.3732,0.26,0.15277,-0.74509,0.342542,25.873,-0.248934,-0.752024
9.88,49.05,-2,0.31842,27.3658,0.24,0.153054,-0.74528,0.340045,25.8654,-0.25039,-0.75116
9.89,49.05,-2,0.319951,27.3583,0.22,0.153219,-0.745477,0.337535,25.8579,-0.25158,-0.750286
9.9,49.05,-2,0.321484,27.3509,0.2,0.153263,-0.74568,0.335014,25.8504,-0.252504,-0.749403
9.91,49.05,-2,0.323016,27.3434,0.18,0.153186,-0.745887,0.332486,25.8429,-0.25316,-0.748514
9.92,49.05,-2,0.324547,27.336,0.16,0.152988,-0.746096,0.329952,25.8355,-0.253549,-0.747622
9.93,49.05,-2,0.326076,27.3285,0.14,0.152669,-0.746306,0.327416,25.828,-0.253671,-0.74673
9.94,49.05,-2,0.3276,27.321,0.12,0.152229,-0.746514,0.32488,25.8205,-0.253526,-0.745839
9.95,49.05,-2,0.32912,27.3136,0.1,0.151669,-0.746721,0.322346,25.8131,-0.253114,-0.744952
9.96,49.05,-2,0.330633,27.3061,0.08,0.150988,-0.746922,0.319818,25.8056,-0.252436,-0.744072
9.97,49.05,-2,0.332139,27.2986,0.06,0.150187,-0.747119,0.317298,25.7982,-0.251494,-0.743202
9.98,49.05,-2,0.333636,27.2911,0.04,0.149268,-0.747307,0.314789,25.7908,-0.250288,-0.742343
9.99,49.05,-2,0.335124,27.2837,0.02,0.148231,-0.747487,0.312293,25.7834,-0.24882,-0.741498
10,49.05,0,0.336601,27.2762,-6.17562e-16,0.147078,-0.747656,0.309814,25.7759,-0.247092,-0.74067
10.01,49.05,0,0.338065,27.2687,-6.17562e-16,0.145781,-0.747814,0.307352,25.7685,-0.245106,-0.73986
10.02,49.05,0,0.339516,27.2612,-6.17562e-16,0.144313,-0.747957,0.304912,25.7611,-0.242864,-0.739072
10.03,49.05,0,0.340951,27.2538,-6.17562e-16,0.142676,-0.748084,0.302496,25.7538,-0.24037,-0.738309
10.04,49.05,0,0.342369,27.2463,-6.17562e-16,0.140872,-0.748195,0.300106,25.7464,-0.237625,-0.737572
10.05,49.05,0,0.343768,27.2388,-6.17562e-16,0.138903,-0.748287,0.297744,25.739,-0.234634,-0.736864
10.06,49.05,0,0.345146,27.2313,-6.17562e-16,0.136772,-0.748359,0.295414,25.7316,-0.231399,-0.736187
10.07,49.05,0,0.346503,27.2238,-6.17562e-16,0.134481,-0.748409,0.293117,25.7243,-0.227925,-0.735543
10.08,49.05,0,0.347835,27.2163,-6.17562e-16,0.132032,-0.748438,0.290856,25.7169,-0.224216,-0.734933
10.09,49.05,0,0.349143,27.2089,-6.17562e-16,0.129429,-0.748443,0.288634,25.7096,-0.220275,-0.73436
10.1,49.05,0,0.350423,27.2014,-6.17562e-16,0.126674,-0.748423,0.286452,25.7022,-0.216108,-0.733824
10.11,49.05,0,0.351676,27.1939,-6.17562e-16,0.123771,-0.748378,0.284312,25.6949,-0.211719,-0.733327
10.12,49.05,0,0.352898,27.1864,-6.17562e-16,0.120722,-0.748307,0.282218,25.6876,-0.207114,-0.732871
10.13,49.05,0,0.35409,27.1789,-6.17562e-16,0.117533,-0.748209,0.280171,25.6803,-0.202296,-0.732456
10.14,49.05,0,0.355248,27.1714,-6.17562e-16,0.114205,-0.748084,0.278173,25.6729,-0.197273,-0.732082
10.15,49.05,0,0.356373,27.164,-6.17562e-16,0.110744,-0.747931,0.276226,25.6656,-0.19205,-0.731752
10.16,49.05,0,0.357463,27.1565,-6.17562e-16,0.107152,-0.74775,0.274332,25.6583,-0.186632,-0.731464
10.17,49.05,0,0.358516,27.149,-6.17562e-16,0.103434,-0.747541,0.272494,25.651,-0.181025,-0.731219
10.18,49.05,0,0.359531,27.1415,-6.17562e-16,0.0995945,-0.747304,0.270713,25.6437,-0.175237,-0.731018
10.19,49.05,0,0.360507,27.1341,-6.17562e-16,0.0956372,-0.747039,0.26899,25.6364,-0.169273,-0.73086
10.2,49.05,0,0.361443,27.1266,-6.17562e-16,0.0915666,-0.746745,0.267328,25.6291,-0.16314,-0.730745
10.21,49.05,0,0.362338,27.1191,-6.17562e-16,0.0873875,-0.746425,0.265728,25.6217,-0.156845,-0.730672
10.22,49.05,0,0.363191,27.1117,-6.17562e-16,0.0831043,-0.746077,0.264191,25.6144,-0.150395,-0.730641
10.23,49.05,0,0.364,27.1042,-6.17562e-16,0.0787218,-0.745702,0.26272,25.6071,-0.143797,-0.730651
10.24,49.05,0,0.364765,27.0967,-6.17562e-16,0.0742449,-0.745302,0.261316,25.5998,-0.137058,-0.7307
10.25,49.05,0,0.365485,27.0893,-6.17562e-16,0.0696784,-0.744876,0.25998,25.5925,-0.130186,-0.730788
10.26,49.05,0,0.366158,27.0819,-6.17562e-16,0.0650275,-0.744427,0.258713,25.5852,-0.123187,-0.730913
10.27,49.05,0,0.366785,27.0744,-6.17562e-16,0.0602971,-0.743954,0.257516,25.5779,-0.116071,-0.731074
10.28,49.05,0,0.367364,27.067,-6.17562e-16,0.0554924,-0.743459,0.256392,25.5706,-0.108844,-0.731268
10.29,49.05,0,0.367895,27.0595,-6.17562e-16,0.0506187,-0.742943,0.25534,25.5633,-0.101514,-0.731495
10.3,49.05,0,0.368376,27.0521,-6.17562e-16,0.0456811,-0.742407,0.254362,25.556,-0.0940897,-0.731752
10.31,49.05,0,0.368808,27.0447,-6.17562e-16,0.0406851,-0.741854,0.253458,25.5486,-0.0865785,-0.732037
10.32,49.05,0,0.36919,27.0373,-6.17562e-16,0.0356361,-0.741283,0.25263,25.5413,-0.0789886,-0.732347
10.33,49.05,0,0.369521,27.0299,-6.17562e-16,0.0305394,-0.740698,0.251879,25.534,-0.0713282,-0.732681
10.34,49.05,0,0.3698,27.0225,-6.17562e-16,0.0254006,-0.740098,0.251204,25.5267,-0.0636055,-0.733036
10.35,49.05,0,0.370028,27.0151,-6.17562e-16,0.0202251,-0.739487,0.250607,25.5193,-0.0558287,-0.73341
10.36,49.05,0,0.370205,27.0077,-6.17562e-16,0.0150185,-0.738865,0.250088,25.512,-0.0480063,-0.733799
10.37,49.05,0,0.370329,27.0003,-6.17562e-16,0.00978641,-0.738235,0.249647,25.5047,-0.0401465,-0.734202
10.38,49.05,0,0.3704,26.9929,-6.17562e-16,0.00453433,-0.737598,0.249285,25.4973,-0.0322577,-0.734615
10.39,49.05,0,0.370419,26.9855,-6.17562e-16,-0.000732103,-0.736956,0.249002,25.49,-0.0243483,-0.735036
10.4,49.05,0,0.370386,26.9782,-6.17562e-16,-0.00600728,-0.736311,0.248798,25.4826,-0.0164268,-0.735462
10.41,49.05,0,0.370299,26.9708,-6.17562e-16,-0.0112856,-0.735664,0.248673,25.4753,-0.00850158,-0.735891
10.42,49.05,0,0.37016,26.9635,-6.17562e-16,-0.0165614,-0.735018,0.248628,25.4679,-0.000581063,-0.736318
10.43,49.05,0,0.369968,26.9561,-6.17562e-16,-0.0218291,-0.734375,0.248661,25.4605,0.00732633,-0.736742
10.44,49.05,0,0.369723,26.9488,-6.17562e-16,-0.0270831,-0.733736,0.248774,25.4532,0.0152122,-0.73716
10.45,49.05,0,0.369426,26.9414,-6.17562e-16,-0.0323179,-0.733102,0.248966,25.4458,0.0230681,-0.737569
10.46,49.05,0,0.369077,26.9341,-6.17562e-16,-0.0375277,-0.732477,0.249235,25.4384,0.0308857,-0.737966
10.47,49.05,0,0.368676,26.9268,-6.17562e-16,-0.0427071,-0.731861,0.249583,25.431,0.0386567,-0.738348
10.48,49.05,0,0.368223,26.9195,-6.17562e-16,-0.0478506,-0.731257,0.250008,25.4236,0.0463728,-0.738714
10.49,49.05,0,0.367719,26.9122,-6.17562e-16,-0.0529527,-0.730665,0.25051,25.4163,0.0540258,-0.73906
10.5,49.05,0,0.367164,26.9049,-6.17562e-16,-0.0580079,-0.730088,0.251089,25.4089,0.0616075,-0.739384
10.51,49.05,0,0.366559,26.8976,-6.17562e-16,-0.0630108,-0.729527,0.251742,25.4015,0.0691097,-0.739684
10.52,49.05,0,0.365904,26.8903,-6.17562e-16,-0.0679561,-0.728984,0.252471,25.3941,0.0765246,-0.739957
10.53,49.05,0,0.3652,26.883,-6.17562e-16,-0.0728384,-0.728459,0.253272,25.3867,0.083844,-0.740201
10.54,49.05,0,0.364448,26.8757,-6.17562e-16,-0.0776526,-0.727955,0.254147,25.3793,0.0910602,-0.740415
10.55,49.05,0,0.363647,26.8684,-6.17562e-16,-0.0823934,-0.727473,0.255093,25.3719,0.0981654,-0.740596
10.56,49.05,0,0.3628,26.8611,-6.17562e-16,-0.0870558,-0.727013,0.25611,25.3645,0.105152,-0.740742
10.57,49.05,0,0.361906,26.8539,-6.17562e-16,-0.0916346,-0.726577,0.257196,25.357,0.112012,-0.740853
10.58,49.05,0,0.360968,26.8466,-6.17562e-16,-0.096125,-0.726165,0.25835,25.3496,0.118739,-0.740927
10.59,49.05,0,0.359984,26.8394,-6.17562e-16,-0.100522,-0.725779,0.25957,25.3422,0.125325,-0.740962
10.6,49.05,0,0.358957,26.8321,-6.17562e-16,-0.104821,-0.725419,0.260856,25.3348,0.131762,-0.740957
10.61,49.05,0,0.357888,26.8248,-6.17562e-16,-0.109017,-0.725086,0.262205,25.3274,0.138045,-0.740912
10.62,49.05,0,0.356777,26.8176,-6.17562e-16,-0.113106,-0.72478,0.263616,25.32,0.144166,-0.740826
10.63,49.05,0,0.355626,26.8103,-6.17562e-16,-0.117083,-0.724502,0.265088,25.3126,0.150118,-0.740698
10.64,49.05,0,0.354436,26.8031,-6.17562e-16,-0.120943,-0.724251,0.266618,25.3052,0.155895,-0.740527
10.65,49.05,0,0.353208,26.7959,-6.17562e-16,-0.124684,-0.724029,0.268205,25.2978,0.16149,-0.740315
10.66,49.05,0,0.351943,26.7886,-6.17562e-16,-0.128299,-0.723835,0.269847,25.2904,0.166898,-0.740059
10.67,49.05,0,0.350642,26.7814,-6.17562e-16,-0.131786,-0.723668,0.271542,25.283,0.172112,-0.739762
10.68,49.05,0,0.349308,26.7742,-6.17562e-16,-0.135141,-0.723529,0.273289,25.2756,0.177126,-0.739423
10.69,49.05,0,0.34794,26.7669,-6.17562e-16,-0.138359,-0.723418,0.275084,25.2682,0.181936,-0.739043
10.7,49.05,0,0.346541,26.7597,-6.17562e-16,-0.141438,-0.723333,0.276927,25.2608,0.186535,-0.738622
10.71,49.05,0,0.345112,26.7524,-6.17562e-16,-0.144374,-0.723275,0.278814,25.2534,0.190919,-0.738162
10.72,49.05,0,0.343654,26.7452,-6.17562e-16,-0.147163,-0.723242,0.280744,25.246,0.195083,-0.737663
10.73,49.05,0,0.342169,26.738,-6.17562e-16,-0.149802,-0.723234,0.282715,25.2387,0.199022,-0.737126
10.74,49.05,0,0.340658,26.7308,-6.17562e-16,-0.152289,-0.72325,0.284724,25.2313,0.202732,-0.736554
10.75,49.05,0,0.339124,26.7235,-6.17562e-16,-0.154621,-0.723288,0.286769,25.2239,0.206208,-0.735948
10.76,49.05,0,0.337566,26.7163,-6.17562e-16,-0.156795,-0.723348,0.288848,25.2166,0.209447,-0.735309
10.77,49.05,0,0.335988,26.7091,-6.17562e-16,-0.158808,-0.723429,0.290957,25.2092,0.212445,-0.734639
10.78,49.05,0,0.334391,26.7018,-6.17562e-16,-0.160659,-0.723529,0.293096,25.2019,0.215198,-0.733941
10.79,49.05,0,0.332776,26.6946,-6.17562e-16,-0.162345,-0.723646,0.29526,25.1946,0.217705,-0.733215
10.8,49.05,0,0.331144,26.6873,-6.17562e-16,-0.163865,-0.72378,0.297449,25.1872,0.219961,-0.732466
10.81,49.05,0,0.329499,26.6801,-6.17562e-16,-0.165216,-0.723929,0.299659,25.1799,0.221965,-0.731694
10.82,49.05,0,0.327841,26.6729,-6.17562e-16,-0.166398,-0.724091,0.301887,25.1726,0.223713,-0.730903
10.83,49.05,0,0.326172,26.6656,-6.17562e-16,-0.167408,-0.724264,0.304132,25.1653,0.225205,-0.730095
10.84,49.05,0,0.324493,26.6584,-6.17562e-16,-0.168246,-0.724447,0.306391,25.158,0.226439,-0.729272
10.85,49.05,0,0.322807,26.6511,-6.17562e-16,-0.168912,-0.724638,0.30866,25.1507,0.227413,-0.728438
10.86,49.05,0,0.321115,26.6439,-6.17562e-16,-0.169403,-0.724836,0.310938,25.1434,0.228126,-0.727594
10.87,49.05,0,0.31942,26.6366,-6.17562e-16,-0.16972,-0.725038,0.313222,25.1362,0.228577,-0.726744
10.88,49.05,0,0.317722,26.6294,-6.17562e-16,-0.169862,-0.725243,0.315509,25.1289,0.228767,-0.725891
10.89,49.05,0,0.316023,26.6221,-6.17562e-16,-0.16983,-0.725448,0.317796,25.1216,0.228694,-0.725036
10.9,49.05,0,0.314326,26.6149,-6.17562e-16,-0.169622,-0.725653,0.320082,25.1144,0.22836,-0.724184
10.91,49.05,0,0.312631,26.6076,-6.17562e-16,-0.169241,-0.725854,0.322363,25.1072,0.227764,-0.723336
10.92,49.05,0,0.310941,26.6004,-6.17562e-16,-0.168685,-0.726052,0.324636,25.0999,0.226908,-0.722496
10.93,49.05,0,0.309258,26.5931,-6.17562e-16,-0.167957,-0.726242,0.3269,25.0927,0.225792,-0.721666
10.94,49.05,0,0.307583,26.5858,-6.17562e-16,-0.167056,-0.726425,0.329151,25.0855,0.224418,-0.720849
10.95,49.05,0,0.305917,26.5786,-6.17562e-16,-0.165984,-0.726598,0.331387,25.0783,0.222787,-0.720047
10.96,49.05,0,0.304264,26.5713,-6.17562e-16,-0.164742,-0.726759,0.333606,25.0711,0.220902,-0.719264
10.97,49.05,0,0.302623,26.564,-6.17562e-16,-0.163331,-0.726907,0.335805,25.0639,0.218765,-0.718501
10.98,49.05,0,0.300998,26.5568,-6.17562e-16,-0.161754,-0.72704,0.33798,25.0567,0.216378,-0.717761
10.99,49.05,0,0.299389,26.5495,-6.17562e-16,-0.160012,-0.727157,0.340131,25.0495,0.213744,-0.717046
11,49.05,0,0.297798,26.5422,-6.17562e-16,-0.158107,-0.727256,0.342255,25.0424,0.210867,-0.716359
11.01,49.05,0,0.296227,26.5349,-6.17562e-16,-0.156041,-0.727336,0.344348,25.0352,0.207748,-0.715701
11.02,49.05,0,0.294678,26.5277,-6.17562e-16,-0.153817,-0.727396,0.346409,25.0281,0.204394,-0.715074
11.03,49.05,0,0.293151,26.5204,-6.17562e-16,-0.151438,-0.727435,0.348435,25.0209,0.200806,-0.714481
11.04,49.05,0,0.291649,26.5131,-6.17562e-16,-0.148905,-0.727451,0.350424,25.0138,0.19699,-0.713922
11.05,49.05,0,0.290174,26.5058,-6.17562e-16,-0.146223,-0.727443,0.352374,25.0066,0.192949,-0.713399
11.06,49.05,0,0.288726,26.4986,-6.17562e-16,-0.143394,-0.727411,0.354282,24.9995,0.188689,-0.712914
11.07,49.05,0,0.287306,26.4913,-6.17562e-16,-0.140422,-0.727354,0.356147,24.9924,0.184214,-0.712468
11.08,49.05,0,0.285918,26.484,-6.17562e-16,-0.137309,-0.727271,0.357966,24.9853,0.179529,-0.712061
11.09,49.05,0,0.284561,26.4768,-6.17562e-16,-0.134059,-0.727162,0.359737,24.9781,0.17464,-0.711695
11.1,49.05,0,0.283237,26.4695,-6.17562e-16,-0.130677,-0.727025,0.361458,24.971,0.169552,-0.71137
11.11,49.05,0,0.281948,26.4622,-6.17562e-16,-0.127165,-0.726862,0.363127,24.9639,0.164271,-0.711087
11.12,49.05,0,0.280694,26.4549,-6.17562e-16,-0.123529,-0.726672,0.364743,24.9568,0.158804,-0.710845
11.13,49.05,0,0.279477,26.4477,-6.17562e-16,-0.119771,-0.726454,0.366303,24.9497,0.153155,-0.710646
11.14,49.05,0,0.278299,26.4404,-6.17562e-16,-0.115896,-0.726209,0.367805,24.9426,0.147332,-0.710488
11.15,49.05,0,0.27716,26.4332,-6.17562e-16,-0.111909,-0.725937,0.369249,24.9355,0.14134,-0.710372
11.16,49.05,0,0.276061,26.4259,-6.17562e-16,-0.107813,-0.725638,0.370631,24.9284,0.135188,-0.710298
11.17,49.05,0,0.275004,26.4186,-6.17562e-16,-0.103614,-0.725312,0.371952,24.9213,0.12888,-0.710263
11.18,49.05,0,0.273989,26.4114,-6.17562e-16,-0.0993164,-0.724961,0.373209,24.9142,0.122425,-0.710269
11.19,49.05,0,0.273018,26.4041,-6.17562e-16,-0.0949242,-0.724584,0.3744,24.9071,0.115829,-0.710313
11.2,49.05,0,0.272091,26.3969,-6.17562e-16,-0.0904427,-0.724183,0.375525,24.9,0.109101,-0.710395
11.21,49.05,0,0.271209,26.3897,-6.17562e-16,-0.0858767,-0.723758,0.376582,24.8929,0.102246,-0.710513
11.22,49.05,0,0.270374,26.3824,-6.17562e-16,-0.0812312,-0.72331,0.377569,24.8858,0.0952725,-0.710666
11.23,49.05,0,0.269585,26.3752,-6.17562e-16,-0.0765112,-0.722841,0.378487,24.8787,0.0881884,-0.710853
11.24,49.05,0,0.268844,26.368,-6.17562e-16,-0.0717219,-0.722351,0.379333,24.8715,0.0810011,-0.711071
11.25,49.05,0,0.268151,26.3607,-6.17562e-16,-0.0668685,-0.721841,0.380106,24.8644,0.0737185,-0.711319
11.26,49.05,0,0.267507,26.3535,-6.17562e-16,-0.0619563,-0.721314,0.380807,24.8573,0.0663483,-0.711594
11.27,49.05,0,0.266912,26.3463,-6.17562e-16,-0.0569904,-0.72077,0.381433,24.8502,0.0588987,-0.711895
11.28,49.05,0,0.266367,26.3391,-6.17562e-16,-0.0519763,-0.720211,0.381984,24.8431,0.0513775,-0.712219
11.29,49.05,0,0.265872,26.3319,-6.17562e-16,-0.0469193,-0.719638,0.38246,24.836,0.0437929,-0.712564
11.3,49.05,0,0.265429,26.3247,-6.17562e-16,-0.0418249,-0.719053,0.38286,24.8288,0.0361529,-0.712927
11.31,49.05,0,0.265036,26.3175,-6.17562e-16,-0.0366984,-0.718458,0.383183,24.8217,0.0284659,-0.713307
11.32,49.05,0,0.264695,26.3104,-6.17562e-16,-0.0315455,-0.717854,0.383429,24.8146,0.02074,-0.7137
11.33,49.05,0,0.264405,26.3032,-6.17562e-16,-0.0263715,-0.717243,0.383598,24.8074,0.0129834,-0.714104
11.34,49.05,0,0.264167,26.296,-6.17562e-16,-0.021182,-0.716627,0.383689,24.8003,0.00520446,-0.714516
11.35,49.05,0,0.263982,26.2888,-6.17562e-16,-0.0159826,-0.716007,0.383702,24.7931,-0.00258852,-0.714934
11.36,49.05,0,0.263848,26.2817,-6.17562e-16,-0.0107787,-0.715386,0.383637,24.786,-0.0103872,-0.715354
11.37,49.05,0,0.263766,26.2745,-6.17562e-16,-0.00557591,-0.714764,0.383494,24.7788,-0.0181834,-0.715774
11.38,49.05,0,0.263736,26.2674,-6.17562e-16,-0.000379728,-0.714145,0.383273,24.7717,-0.0259687,-0.716192
11.39,49.05,0,0.263758,26.2603,-6.17562e-16,0.0048043,-0.713529,0.382975,24.7645,-0.0337348,-0.716604
11.4,49.05,0,0.263832,26.2531,-6.17562e-16,0.00997066,-0.712919,0.382599,24.7573,-0.0414735,-0.717008
11.41,49.05,0,0.263958,26.246,-6.17562e-16,0.0151139,-0.712315,0.382146,24.7502,-0.0491765,-0.717402
11.42,49.05,0,0.264134,26.2389,-6.17562e-16,0.0202284,-0.711721,0.381615,24.743,-0.0568356,-0.717781
11.43,49.05,0,0.264362,26.2318,-6.17562e-16,0.0253089,-0.711137,0.381009,24.7358,-0.0644426,-0.718145
11.44,49.05,0,0.264641,26.2247,-6.17562e-16,0.03035,-0.710565,0.380327,24.7286,-0.0719894,-0.718491
