time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone
9.86,29.4,4,-5.98804,0.56964,-0.56,0.676123,-1.39861
9.87,29.4,4,-5.98128,0.555654,-0.52,0.67673,-1.39799
9.88,29.4,4,-5.97451,0.541674,-0.48,0.677269,-1.39737
9.89,29.4,4,-5.96774,0.5277,-0.44,0.67774,-1.39675
9.9,29.4,4,-5.96096,0.513733,-0.4,0.678142,-1.39613
9.91,29.4,4,-5.95418,0.499772,-0.36,0.678475,-1.39551
9.92,29.4,4,-5.9474,0.485817,-0.32,0.67874,-1.39489
9.93,29.4,4,-5.94061,0.471868,-0.28,0.678936,-1.39427
9.94,29.4,4,-5.93382,0.457925,-0.24,0.679064,-1.39365
9.95,29.4,4,-5.92703,0.443989,-0.2,0.679124,-1.39303
9.96,29.4,4,-5.92024,0.430058,-0.16,0.679115,-1.39241
9.97,29.4,4,-5.91345,0.416134,-0.12,0.679038,-1.39179
9.98,29.4,4,-5.90666,0.402216,-0.08,0.678893,-1.39117
9.99,29.4,4,-5.89987,0.388305,-0.04,0.678679,-1.39055
10,30,0,-5.89308,0.374399,1.14492e-14,0.678398,-1.38994
10.01,30,0,-5.8863,0.3605,1.14492e-14,0.678048,-1.38732
10.02,30,0,-5.87952,0.346626,1.14492e-14,0.677699,-1.38471
10.03,30,0,-5.87274,0.332779,1.14492e-14,0.677351,-1.3821
10.04,30,0,-5.86597,0.318958,1.14492e-14,0.677003,-1.37949
10.05,30,0,-5.8592,0.305164,1.14492e-14,0.676656,-1.37688
10.06,30,0,-5.85243,0.291395,1.14492e-14,0.67631,-1.37428
10.07,30,0,-5.84567,0.277652,1.14492e-14,0.675965,-1.37167
10.08,30,0,-5.83891,0.263935,1.14492e-14,0.67562,-1.36907
10.09,30,0,-5.83215,0.250244,1.14492e-14,0.675277,-1.36648
10.1,30,0,-5.8254,0.23658,1.14492e-14,0.674933,-1.36388
10.11,30,0,-5.81865,0.222941,1.14492e-14,0.674591,-1.36129
10.12,30,0,-5.8119,0.209328,1.14492e-14,0.67425,-1.3587
10.13,30,0,-5.80516,0.195741,1.14492e-14,0.673909,-1.35612
10.14,30,0,-5.79842,0.18218,1.14492e-14,0.673568,-1.35353
10.15,30,0,-5.79169,0.168644,1.14492e-14,0.673229,-1.35095
10.16,30,0,-5.78495,0.155135,1.14492e-14,0.67289,-1.34837
10.17,30,0,-5.77822,0.141651,1.14492e-14,0.672552,-1.34579
10.18,30,0,-5.7715,0.128193,1.14492e-14,0.672215,-1.34322
10.19,30,0,-5.76478,0.114761,1.14492e-14,0.671878,-1.34064
10.2,30,0,-5.75806,0.101355,1.14492e-14,0.671543,-1.33807
10.21,30,0,-5.75134,0.087974,1.14492e-14,0.671207,-1.33551
10.22,30,0,-5.74463,0.074619,1.14492e-14,0.670873,-1.33294
10.23,30,0,-5.73792,0.0612896,1.14492e-14,0.670539,-1.33038
10.24,30,0,-5.73122,0.0479858,1.14492e-14,0.670206,-1.32782
10.25,30,0,-5.72451,0.0347076,1.14492e-14,0.669874,-1.32526
10.26,30,0,-5.71782,0.021455,1.14492e-14,0.669542,-1.3227
10.27,30,0,-5.71112,0.008228,1.14492e-14,0.669212,-1.32015
10.28,30,0,-5.70443,-0.0049735,1.14492e-14,0.668881,-1.3176
10.29,30,0,-5.69774,-0.0181495,1.14492e-14,0.668552,-1.31505
10.3,30,0,-5.69105,-0.0313,1.14492e-14,0.668223,-1.3125
10.31,30,0,-5.68437,-0.044425,1.14492e-14,0.667895,-1.30996
10.32,30,0,-5.67769,-0.0575246,1.14492e-14,0.667568,-1.30742
10.33,30,0,-5.67102,-0.0705987,1.14492e-14,0.667241,-1.30488
10.34,30,0,-5.66434,-0.0836475,1.14492e-14,0.666915,-1.30234
10.35,30,0,-5.65768,-0.0966709,1.14492e-14,0.66659,-1.2998
10.36,30,0,-5.65101,-0.109669,1.14492e-14,0.666265,-1.29727
10.37,30,0,-5.64435,-0.122642,1.14492e-14,0.665941,-1.29474
10.38,30,0,-5.63769,-0.135589,1.14492e-14,0.665618,-1.29221
10.39,30,0,-5.63103,-0.148511,1.14492e-14,0.665296,-1.28969
10.4,30,0,-5.62438,-0.161408,1.14492e-14,0.664974,-1.28716
10.41,30,0,-5.61773,-0.17428,1.14492e-14,0.664653,-1.28464
10.42,30,0,-5.61108,-0.187126,1.14492e-14,0.664332,-1.28212
10.43,30,0,-5.60444,-0.199947,1.14492e-14,0.664013,-1.2796
10.44,30,0,-5.5978,-0.212743,1.14492e-14,0.663693,-1.27709
10.45,30,0,-5.59116,-0.225514,1.14492e-14,0.663375,-1.27458
10.46,30,0,-5.58453,-0.23826,1.14492e-14,0.663057,-1.27207
10.47,30,0,-5.5779,-0.250981,1.14492e-14,0.66274,-1.26956
10.48,30,0,-5.57127,-0.263676,1.14492e-14,0.662424,-1.26705
10.49,30,0,-5.56465,-0.276347,1.14492e-14,0.662108,-1.26455
10.5,30,0,-5.55802,-0.288992,1.14492e-14,0.661793,-1.26205
10.51,30,0,-5.55141,-0.301613,1.14492e-14,0.661479,-1.25955
10.52,30,0,-5.54479,-0.314208,1.14492e-14,0.661165,-1.25705
10.53,30,0,-5.53818,-0.326779,1.14492e-14,0.660852,-1.25455
10.54,30,0,-5.53157,-0.339324,1.14492e-14,0.66054,-1.25206
10.55,30,0,-5.52497,-0.351845,1.14492e-14,0.660228,-1.24957
10.56,30,0,-5.51836,-0.36434,1.14492e-14,0.659917,-1.24708
10.57,30,0,-5.51176,-0.376811,1.14492e-14,0.659607,-1.24459
10.58,30,0,-5.50517,-0.389257,1.14492e-14,0.659297,-1.24211
10.59,30,0,-5.49858,-0.401678,1.14492e-14,0.658988,-1.23963
10.6,30,0,-5.49199,-0.414075,1.14492e-14,0.65868,-1.23715
10.61,30,0,-5.4854,-0.426446,1.14492e-14,0.658372,-1.23467
10.62,30,0,-5.47882,-0.438793,1.14492e-14,0.658065,-1.23219
10.63,30,0,-5.47223,-0.451115,1.14492e-14,0.657758,-1.22972
10.64,30,0,-5.46566,-0.463412,1.14492e-14,0.657453,-1.22725
10.65,30,0,-5.45908,-0.475684,1.14492e-14,0.657147,-1.22478
10.66,30,0,-5.45251,-0.487932,1.14492e-14,0.656843,-1.22231
10.67,30,0,-5.44594,-0.500155,1.14492e-14,0.656539,-1.21985
10.68,30,0,-5.43938,-0.512354,1.14492e-14,0.656236,-1.21738
10.69,30,0,-5.43281,-0.524528,1.14492e-14,0.655933,-1.21492
10.7,30,0,-5.42626,-0.536677,1.14492e-14,0.655632,-1.21246
10.71,30,0,-5.4197,-0.548801,1.14492e-14,0.65533,-1.21001
10.72,30,0,-5.41315,-0.560901,1.14492e-14,0.65503,-1.20755
10.73,30,0,-5.4066,-0.572977,1.14492e-14,0.65473,-1.2051
10.74,30,0,-5.40005,-0.585028,1.14492e-14,0.65443,-1.20265
10.75,30,0,-5.3935,-0.597054,1.14492e-14,0.654132,-1.2002
10.76,30,0,-5.38696,-0.609056,1.14492e-14,0.653834,-1.19775
10.77,30,0,-5.38042,-0.621034,1.14492e-14,0.653536,-1.19531
10.78,30,0,-5.37389,-0.632987,1.14492e-14,0.65324,-1.19286
10.79,30,0,-5.36736,-0.644916,1.14492e-14,0.652943,-1.19042
10.8,30,0,-5.36083,-0.65682,1.14492e-14,0.652648,-1.18798
10.81,30,0,-5.3543,-0.6687,1.14492e-14,0.652353,-1.18555
10.82,30,0,-5.34778,-0.680555,1.14492e-14,0.652059,-1.18311
10.83,30,0,-5.34126,-0.692386,1.14492e-14,0.651765,-1.18068
10.84,30,0,-5.33474,-0.704193,1.14492e-14,0.651472,-1.17825
10.85,30,0,-5.32822,-0.715976,1.14492e-14,0.65118,-1.17582
10.86,30,0,-5.32171,-0.727734,1.14492e-14,0.650888,-1.17339
10.87,30,0,-5.3152,-0.739468,1.14492e-14,0.650597,-1.17097
10.88,30,0,-5.3087,-0.751177,1.14492e-14,0.650306,-1.16855
10.89,30,0,-5.30219,-0.762863,1.14492e-14,0.650017,-1.16612
10.9,30,0,-5.29569,-0.774524,1.14492e-14,0.649727,-1.16371
10.91,30,0,-5.2892,-0.786161,1.14492e-14,0.649439,-1.16129
10.92,30,0,-5.2827,-0.797774,1.14492e-14,0.649151,-1.15887
10.93,30,0,-5.27621,-0.809363,1.14492e-14,0.648863,-1.15646
10.94,30,0,-5.26972,-0.820927,1.14492e-14,0.648576,-1.15405
10.95,30,0,-5.26324,-0.832468,1.14492e-14,0.64829,-1.15164
10.96,30,0,-5.25675,-0.843984,1.14492e-14,0.648005,-1.14923
10.97,30,0,-5.25027,-0.855477,1.14492e-14,0.64772,-1.14683
10.98,30,0,-5.2438,-0.866945,1.14492e-14,0.647435,-1.14442
10.99,30,0,-5.23732,-0.878389,1.14492e-14,0.647151,-1.14202
11,30,0,-5.23085,-0.889809,1.14492e-14,0.646868,-1.13962
11.01,30,0,-5.22438,-0.901206,1.14492e-14,0.646586,-1.13722
11.02,30,0,-5.21792,-0.912578,1.14492e-14,0.646304,-1.13483
11.03,30,0,-5.21145,-0.923926,1.14492e-14,0.646022,-1.13244
11.04,30,0,-5.20499,-0.93525,1.14492e-14,0.645742,-1.13004
11.05,30,0,-5.19854,-0.946551,1.14492e-14,0.645462,-1.12765
11.06,30,0,-5.19208,-0.957827,1.14492e-14,0.645182,-1.12526
11.07,30,0,-5.18563,-0.96908,1.14492e-14,0.644903,-1.12288
11.08,30,0,-5.17918,-0.980309,1.14492e-14,0.644625,-1.12049
11.09,30,0,-5.17273,-0.991514,1.14492e-14,0.644347,-1.11811
11.1,30,0,-5.16629,-1.00269,1.14492e-14,0.64407,-1.11573
11.11,30,0,-5.15985,-1.01385,1.14492e-14,0.643793,-1.11335
11.12,30,0,-5.15341,-1.02499,1.14492e-14,0.643517,-1.11097
11.13,30,0,-5.14698,-1.0361,1.14492e-14,0.643242,-1.1086
11.14,30,0,-5.14054,-1.04718,1.14492e-14,0.642967,-1.10622
11.15,30,0,-5.13411,-1.05824,1.14492e-14,0.642693,-1.10385
11.16,30,0,-5.12769,-1.06928,1.14492e-14,0.642419,-1.10148
11.17,30,0,-5.12126,-1.0803,1.14492e-14,0.642146,-1.09911
11.18,30,0,-5.11484,-1.09129,1.14492e-14,0.641874,-1.09675
11.19,30,0,-5.10842,-1.10226,1.14492e-14,0.641602,-1.09438
11.2,30,0,-5.10201,-1.1132,1.14492e-14,0.64133,-1.09202
11.21,30,0,-5.09559,-1.12412,1.14492e-14,0.64106,-1.08966
11.22,30,0,-5.08918,-1.13502,1.14492e-14,0.640789,-1.0873
11.23,30,0,-5.08278,-1.14589,1.14492e-14,0.64052,-1.08494
11.24,30,0,-5.07637,-1.15674,1.14492e-14,0.640251,-1.08259
11.25,30,0,-5.06997,-1.16756,1.14492e-14,0.639982,-1.08023
11.26,30,0,-5.06357,-1.17837,1.14492e-14,0.639715,-1.07788
11.27,30,0,-5.05717,-1.18915,1.14492e-14,0.639447,-1.07553
11.28,30,0,-5.05078,-1.1999,1.14492e-14,0.639181,-1.07318
11.29,30,0,-5.04438,-1.21063,1.14492e-14,0.638915,-1.07084
11.3,30,0,-5.038,-1.22134,1.14492e-14,0.638649,-1.06849
11.31,30,0,-5.03161,-1.23203,1.14492e-14,0.638384,-1.06615
11.32,30,0,-5.02523,-1.24269,1.14492e-14,0.63812,-1.0638
11.33,30,0,-5.01884,-1.25333,1.14492e-14,0.637856,-1.06147
11.34,30,0,-5.01247,-1.26394,1.14492e-14,0.637592,-1.05913
11.35,30,0,-5.00609,-1.27453,1.14492e-14,0.63733,-1.05679
11.36,30,0,-4.99972,-1.2851,1.14492e-14,0.637067,-1.05446
11.37,30,0,-4.99335,-1.29564,1.14492e-14,0.636806,-1.05212
11.38,30,0,-4.98698,-1.30617,1.14492e-14,0.636545,-1.04979
11.39,30,0,-4.98061,-1.31666,1.14492e-14,0.636284,-1.04746
11.4,30,0,-4.97425,-1.32714,1.14492e-14,0.636024,-1.04513
11.41,30,0,-4.96789,-1.33759,1.14492e-14,0.635765,-1.04281
11.42,30,0,-4.96153,-1.34802,1.14492e-14,0.635506,-1.04048
11.43,30,0,-4.95518,-1.35842,1.14492e-14,0.635248,-1.03816
11.44,30,0,-4.94882,-1.3688,1.14492e-14,0.63499,-1.03584
11.45,30,0,-4.94247,-1.37916,1.14492e-14,0.634733,-1.03352
11.46,30,0,-4.93613,-1.3895,1.14492e-14,0.634476,-1.0312
11.47,30,0,-4.92978,-1.39981,1.14492e-14,0.63422,-1.02889
11.48,30,0,-4.92344,-1.4101,1.14492e-14,0.633965,-1.02657
11.49,30,0,-4.9171,-1.42036,1.14492e-14,0.63371,-1.02426
11.5,30,0,-4.91076,-1.43061,1.14492e-14,0.633455,-1.02195
11.51,30,0,-4.90443,-1.44083,1.14492e-14,0.633202,-1.01964
11.52,30,0,-4.8981,-1.45102,1.14492e-14,0.632948,-1.01733
11.53,30,0,-4.89177,-1.4612,1.14492e-14,0.632695,-1.01502
11.54,30,0,-4.88544,-1.47135,1.14492e-14,0.632443,-1.01272
11.55,30,0,-4.87912,-1.48147,1.14492e-14,0.632191,-1.01042
11.56,30,0,-4.87279,-1.49158,1.14492e-14,0.63194,-1.00811
11.57,30,0,-4.86647,-1.50166,1.14492e-14,0.63169,-1.00581
11.58,30,0,-4.86016,-1.51172,1.14492e-14,0.63144,-1.00352
11.59,30,0,-4.85384,-1.52175,1.14492e-14,0.63119,-1.00122
11.6,30,0,-4.84753,-1.53176,1.14492e-14,0.630941,-0.998924
11.61,30,0,-4.84122,-1.54175,1.14492e-14,0.630692,-0.996631
11.62,30,0,-4.83491,-1.55172,1.14492e-14,0.630445,-0.994339
11.63,30,0,-4.82861,-1.56166,1.14492e-14,0.630197,-0.992049
11.64,30,0,-4.82231,-1.57158,1.14492e-14,0.62995,-0.98976
11.65,30,0,-4.81601,-1.58148,1.14492e-14,0.629704,-0.987473
11.66,30,0,-4.80971,-1.59136,1.14492e-14,0.629458,-0.985188
11.67,30,0,-4.80342,-1.60121,1.14492e-14,0.629213,-0.982904
11.68,30,0,-4.79712,-1.61104,1.14492e-14,0.628968,-0.980621
11.69,30,0,-4.79084,-1.62084,1.14492e-14,0.628724,-0.978341
11.7,30,0,-4.78455,-1.63063,1.14492e-14,0.62848,-0.976061
11.71,30,0,-4.77826,-1.64039,1.14492e-14,0.628237,-0.973784
11.72,30,0,-4.77198,-1.65012,1.14492e-14,0.627994,-0.971507
11.73,30,0,-4.7657,-1.65984,1.14492e-14,0.627752,-0.969233
11.74,30,0,-4.75942,-1.66953,1.14492e-14,0.62751,-0.96696
11.75,30,0,-4.75315,-1.6792,1.14492e-14,0.627269,-0.964688
11.76,30,0,-4.74688,-1.68885,1.14492e-14,0.627029,-0.962418
11.77,30,0,-4.74061,-1.69847,1.14492e-14,0.626789,-0.96015
11.78,30,0,-4.73434,-1.70807,1.14492e-14,0.626549,-0.957883
11.79,30,0,-4.72807,-1.71765,1.14492e-14,0.62631,-0.955617
11.8,30,0,-4.72181,-1.72721,1.14492e-14,0.626071,-0.953353
11.81,30,0,-4.71555,-1.73674,1.14492e-14,0.625833,-0.951091
11.82,30,0,-4.70929,-1.74625,1.14492e-14,0.625596,-0.94883
11.83,30,0,-4.70303,-1.75574,1.14492e-14,0.625359,-0.94657
11.84,30,0,-4.69678,-1.76521,1.14492e-14,0.625122,-0.944312
11.85,30,0,-4.69053,-1.77465,1.14492e-14,0.624886,-0.942056
11.86,30,0,-4.68428,-1.78407,1.14492e-14,0.624651,-0.939801
11.87,30,0,-4.67803,-1.79347,1.14492e-14,0.624416,-0.937548
11.88,30,0,-4.67179,-1.80284,1.14492e-14,0.624181,-0.935295
11.89,30,0,-4.66555,-1.8122,1.14492e-14,0.623948,-0.933045
11.9,30,0,-4.65931,-1.82153,1.14492e-14,0.623714,-0.930796
11.91,30,0,-4.65307,-1.83084,1.14492e-14,0.623481,-0.928548
11.92,30,0,-4.64684,-1.84012,1.14492e-14,0.623249,-0.926302
11.93,30,0,-4.6406,-1.84938,1.14492e-14,0.623017,-0.924057
11.94,30,0,-4.63437,-1.85862,1.14492e-14,0.622785,-0.921814
11.95,30,0,-4.62815,-1.86784,1.14492e-14,0.622554,-0.919572
11.96,30,0,-4.62192,-1.87704,1.14492e-14,0.622324,-0.917332
11.97,30,0,-4.6157,-1.88621,1.14492e-14,0.622094,-0.915093
11.98,30,0,-4.60948,-1.89536,1.14492e-14,0.621865,-0.912855
11.99,30,0,-4.60326,-1.90449,1.14492e-14,0.621636,-0.910619
12,30,0,-4.59704,-1.9136,1.14492e-14,0.621407,-0.908385
12.01,30,0,-4.59083,-1.92268,1.14492e-14,0.621179,-0.906151
12.02,30,0,-4.58461,-1.93174,1.14492e-14,0.620952,-0.903919
12.03,30,0,-4.57841,-1.94078,1.14492e-14,0.620725,-0.901689
12.04,30,0,-4.5722,-1.9498,1.14492e-14,0.620498,-0.89946
12.05,30,0,-4.56599,-1.95879,1.14492e-14,0.620272,-0.897232
12.06,30,0,-4.55979,-1.96777,1.14492e-14,0.620047,-0.895006
12.07,30,0,-4.55359,-1.97672,1.14492e-14,0.619822,-0.892781
12.08,30,0,-4.54739,-1.98564,1.14492e-14,0.619597,-0.890558
12.09,30,0,-4.5412,-1.99455,1.14492e-14,0.619373,-0.888336
12.1,30,0,-4.535,-2.00343,1.14492e-14,0.619149,-0.886115
12.11,30,0,-4.52881,-2.01229,1.14492e-14,0.618926,-0.883896
12.12,30,0,-4.52262,-2.02113,1.14492e-14,0.618704,-0.881678
12.13,30,0,-4.51643,-2.02995,1.14492e-14,0.618482,-0.879461
12.14,30,0,-4.51025,-2.03874,1.14492e-14,0.61826,-0.877246
12.15,30,0,-4.50407,-2.04752,1.14492e-14,0.618039,-0.875032
12.16,30,0,-4.49789,-2.05627,1.14492e-14,0.617818,-0.87282
12.17,30,0,-4.49171,-2.065,1.14492e-14,0.617598,-0.870609
12.18,30,0,-4.48553,-2.0737,1.14492e-14,0.617378,-0.868399
12.19,30,0,-4.47936,-2.08239,1.14492e-14,0.617159,-0.866191
12.2,30,0,-4.47319,-2.09105,1.14492e-14,0.61694,-0.863984
12.21,30,0,-4.46702,-2.09969,1.14492e-14,0.616722,-0.861778
12.22,30,0,-4.46085,-2.10831,1.14492e-14,0.616504,-0.859573
12.23,30,0,-4.45469,-2.1169,1.14492e-14,0.616286,-0.85737
12.24,30,0,-4.44852,-2.12547,1.14492e-14,0.616069,-0.855169
12.25,30,0,-4.44236,-2.13403,1.14492e-14,0.615853,-0.852968
12.26,30,0,-4.4362,-2.14256,1.14492e-14,0.615637,-0.850769
12.27,30,0,-4.43005,-2.15106,1.14492e-14,0.615422,-0.848571
12.28,30,0,-4.42389,-2.15955,1.14492e-14,0.615207,-0.846375
12.29,30,0,-4.41774,-2.16801,1.14492e-14,0.614992,-0.844179
12.3,30,0,-4.41159,-2.17645,1.14492e-14,0.614778,-0.841986
12.31,30,0,-4.40544,-2.18487,1.14492e-14,0.614564,-0.839793
12.32,30,0,-4.3993,-2.19327,1.14492e-14,0.614351,-0.837602
12.33,30,0,-4.39315,-2.20165,1.14492e-14,0.614138,-0.835412
12.34,30,0,-4.38701,-2.21,1.14492e-14,0.613926,-0.833223
12.35,30,0,-4.38087,-2.21833,1.14492e-14,0.613714,-0.831035
12.36,30,0,-4.37474,-2.22665,1.14492e-14,0.613503,-0.828849
12.37,30,0,-4.3686,-2.23493,1.14492e-14,0.613292,-0.826664
12.38,30,0,-4.36247,-2.2432,1.14492e-14,0.613082,-0.824481
12.39,30,0,-4.35634,-2.25145,1.14492e-14,0.612872,-0.822298
12.4,30,0,-4.35021,-2.25967,1.14492e-14,0.612662,-0.820117
12.41,30,0,-4.34408,-2.26787,1.14492e-14,0.612453,-0.817937
12.42,30,0,-4.33796,-2.27605,1.14492e-14,0.612244,-0.815759
12.43,30,0,-4.33183,-2.28421,1.14492e-14,0.612036,-0.813581
12.44,30,0,-4.32571,-2.29234,1.14492e-14,0.611829,-0.811405
12.45,30,0,-4.3196,-2.30046,1.14492e-14,0.611621,-0.80923
12.46,30,0,-4.31348,-2.30855,1.14492e-14,0.611415,-0.807057
12.47,30,0,-4.30737,-2.31662,1.14492e-14,0.611208,-0.804884
12.48,30,0,-4.30125,-2.32467,1.14492e-14,0.611002,-0.802713
12.49,30,0,-4.29514,-2.3327,1.14492e-14,0.610797,-0.800543
12.5,30,0,-4.28904,-2.3407,1.14492e-14,0.610592,-0.798375
12.51,30,0,-4.28293,-2.34868,1.14492e-14,0.610387,-0.796207
12.52,30,0,-4.27683,-2.35665,1.14492e-14,0.610183,-0.794041
12.53,30,0,-4.27072,-2.36459,1.14492e-14,0.609979,-0.791876
12.54,30,0,-4.26462,-2.37251,1.14492e-14,0.609776,-0.789712
12.55,30,0,-4.25853,-2.3804,1.14492e-14,0.609573,-0.787549
12.56,30,0,-4.25243,-2.38828,1.14492e-14,0.609371,-0.785388
12.57,30,0,-4.24634,-2.39613,1.14492e-14,0.609169,-0.783228
12.58,30,0,-4.24025,-2.40396,1.14492e-14,0.608968,-0.781069
12.59,30,0,-4.23416,-2.41177,1.14492e-14,0.608767,-0.778911
12.6,30,0,-4.22807,-2.41956,1.14492e-14,0.608566,-0.776754
12.61,30,0,-4.22198,-2.42733,1.14492e-14,0.608366,-0.774599
12.62,30,0,-4.2159,-2.43508,1.14492e-14,0.608166,-0.772444
12.63,30,0,-4.20982,-2.4428,1.14492e-14,0.607967,-0.770291
12.64,30,0,-4.20374,-2.4505,1.14492e-14,0.607768,-0.768139
12.65,30,0,-4.19766,-2.45819,1.14492e-14,0.60757,-0.765988
12.66,30,0,-4.19158,-2.46585,1.14492e-14,0.607371,-0.763839
12.67,30,0,-4.18551,-2.47348,1.14492e-14,0.607174,-0.76169
12.68,30,0,-4.17944,-2.4811,1.14492e-14,0.606977,-0.759543
12.69,30,0,-4.17337,-2.4887,1.14492e-14,0.60678,-0.757397
12.7,30,0,-4.1673,-2.49627,1.14492e-14,0.606584,-0.755252
12.71,30,0,-4.16124,-2.50382,1.14492e-14,0.606388,-0.753108
12.72,30,0,-4.15517,-2.51135,1.14492e-14,0.606192,-0.750965
12.73,30,0,-4.14911,-2.51886,1.14492e-14,0.605997,-0.748824
12.74,30,0,-4.14305,-2.52635,1.14492e-14,0.605803,-0.746683
12.75,30,0,-4.13699,-2.53382,1.14492e-14,0.605609,-0.744544
12.76,30,0,-4.13094,-2.54126,1.14492e-14,0.605415,-0.742406
12.77,30,0,-4.12488,-2.54869,1.14492e-14,0.605222,-0.740269
12.78,30,0,-4.11883,-2.55609,1.14492e-14,0.605029,-0.738133
12.79,30,0,-4.11278,-2.56347,1.14492e-14,0.604836,-0.735998
12.8,30,0,-4.10673,-2.57083,1.14492e-14,0.604644,-0.733864
12.81,30,0,-4.10068,-2.57817,1.14492e-14,0.604453,-0.731732
12.82,30,0,-4.09464,-2.58549,1.14492e-14,0.604261,-0.7296
12.83,30,0,-4.0886,-2.59278,1.14492e-14,0.604071,-0.72747
12.84,30,0,-4.08256,-2.60006,1.14492e-14,0.60388,-0.72534
12.85,30,0,-4.07652,-2.60731,1.14492e-14,0.60369,-0.723212
12.86,30,0,-4.07048,-2.61454,1.14492e-14,0.603501,-0.721085
12.87,30,0,-4.06445,-2.62176,1.14492e-14,0.603311,-0.718959
12.88,30,0,-4.05841,-2.62895,1.14492e-14,0.603123,-0.716834
12.89,30,0,-4.05238,-2.63611,1.14492e-14,0.602934,-0.71471
12.9,30,0,-4.04635,-2.64326,1.14492e-14,0.602746,-0.712588
12.91,30,0,-4.04032,-2.65039,1.14492e-14,0.602559,-0.710466
12.92,30,0,-4.0343,-2.65749,1.14492e-14,0.602372,-0.708345
12.93,30,0,-4.02827,-2.66457,1.14492e-14,0.602185,-0.706226
12.94,30,0,-4.02225,-2.67164,1.14492e-14,0.601999,-0.704107
12.95,30,0,-4.01623,-2.67868,1.14492e-14,0.601813,-0.70199
12.96,30,0,-4.01021,-2.6857,1.14492e-14,0.601627,-0.699873
12.97,30,0,-4.0042,-2.6927,1.14492e-14,0.601442,-0.697758
12.98,30,0,-3.99818,-2.69967,1.14492e-14,0.601258,-0.695644
12.99,30,0,-3.99217,-2.70663,1.14492e-14,0.601073,-0.693531
13,30,0,-3.98616,-2.71357,1.14492e-14,0.600889,-0.691418
13.01,30,0,-3.98015,-2.72048,1.14492e-14,0.600706,-0.689307
13.02,30,0,-3.97414,-2.72737,1.14492e-14,0.600523,-0.687197
13.03,30,0,-3.96814,-2.73425,1.14492e-14,0.60034,-0.685088
13.04,30,0,-3.96214,-2.7411,1.14492e-14,0.600158,-0.68298
13.05,30,0,-3.95613,-2.74793,1.14492e-14,0.599976,-0.680873
13.06,30,0,-3.95013,-2.75473,1.14492e-14,0.599795,-0.678767
13.07,30,0,-3.94414,-2.76152,1.14492e-14,0.599613,-0.676662
13.08,30,0,-3.93814,-2.76829,1.14492e-14,0.599433,-0.674558
13.09,30,0,-3.93215,-2.77503,1.14492e-14,0.599252,-0.672455
13.1,30,0,-3.92615,-2.78176,1.14492e-14,0.599073,-0.670354
13.11,30,0,-3.92016,-2.78846,1.14492e-14,0.598893,-0.668253
13.12,30,0,-3.91417,-2.79515,1.14492e-14,0.598714,-0.666153
13.13,30,0,-3.90819,-2.80181,1.14492e-14,0.598535,-0.664054
13.14,30,0,-3.9022,-2.80845,1.14492e-14,0.598357,-0.661956
13.15,30,0,-3.89622,-2.81507,1.14492e-14,0.598179,-0.659859
13.16,30,0,-3.89024,-2.82167,1.14492e-14,0.598001,-0.657763
13.17,30,0,-3.88426,-2.82824,1.14492e-14,0.597824,-0.655668
13.18,30,0,-3.87828,-2.8348,1.14492e-14,0.597647,-0.653574
13.19,30,0,-3.8723,-2.84134,1.14492e-14,0.597471,-0.651481
13.2,30,0,-3.86633,-2.84785,1.14492e-14,0.597295,-0.649389
13.21,30,0,-3.86035,-2.85434,1.14492e-14,0.597119,-0.647298
13.22,30,0,-3.85438,-2.86082,1.14492e-14,0.596944,-0.645208
13.23,30,0,-3.84841,-2.86727,1.14492e-14,0.596769,-0.643119
13.24,30,0,-3.84245,-2.8737,1.14492e-14,0.596594,-0.641031
13.25,30,0,-3.83648,-2.88011,1.14492e-14,0.59642,-0.638944
13.26,30,0,-3.83052,-2.8865,1.14492e-14,0.596246,-0.636858
13.27,30,0,-3.82455,-2.89287,1.14492e-14,0.596073,-0.634773
13.28,30,0,-3.81859,-2.89922,1.14492e-14,0.5959,-0.632689
13.29,30,0,-3.81263,-2.90554,1.14492e-14,0.595727,-0.630605
13.3,30,0,-3.80668,-2.91185,1.14492e-14,0.595555,-0.628523
13.31,30,0,-3.80072,-2.91813,1.14492e-14,0.595383,-0.626442
13.32,30,0,-3.79477,-2.9244,1.14492e-14,0.595212,-0.624361
13.33,30,0,-3.78881,-2.93064,1.14492e-14,0.595041,-0.622282
13.34,30,0,-3.78286,-2.93687,1.14492e-14,0.59487,-0.620203
13.35,30,0,-3.77692,-2.94307,1.14492e-14,0.594699,-0.618125
13.36,30,0,-3.77097,-2.94925,1.14492e-14,0.594529,-0.616049
13.37,30,0,-3.76502,-2.95541,1.14492e-14,0.59436,-0.613973
13.38,30,0,-3.75908,-2.96155,1.14492e-14,0.59419,-0.611898
13.39,30,0,-3.75314,-2.96767,1.14492e-14,0.594021,-0.609824
13.4,30,0,-3.7472,-2.97377,1.14492e-14,0.593853,-0.607751
13.41,30,0,-3.74126,-2.97984,1.14492e-14,0.593685,-0.605679
13.42,30,0,-3.73532,-2.9859,1.14492e-14,0.593517,-0.603608
13.43,30,0,-3.72939,-2.99194,1.14492e-14,0.593349,-0.601537
13.44,30,0,-3.72345,-2.99795,1.14492e-14,0.593182,-0.599468
